rollcall,voter_id,name,party,coalition,vote
4811,320,Roberto Requião,PMDB,1,-1
4811,194,Casildo Maldaner,PMDB,1,1
4811,193,Ciro Nogueira,PP,1,0
4811,108,Lúcia Vânia,PSDB,0,-1
4811,319,José Pimentel,PT,1,1
4811,107,Inácio Arruda,PCdoB,1,1
4811,189,Vanessa Grazziotin,PCdoB,1,0
4811,106,Marisa Serrano,PSDB,0,0
4811,318,Aécio Neves,PSDB,0,0
4811,187,Armando Monteiro,PTB,1,1
4811,317,Eunício Oliveira,PMDB,1,1
4811,350,Itamar Franco,PPS,0,0
4811,101,Eduardo Suplicy,PT,1,1
4811,100,Romero Jucá,PMDB,1,1
4811,184,Blairo Maggi,PR,0,1
4811,99,Paulo Paim,PT,1,1
4811,98,Pedro Simon,PMDB,1,1
4811,94,Renan Calheiros,PMDB,1,1
4811,91,José Agripino,DEM,0,0
4811,89,Epitácio Cafeteira,PTB,1,0
4811,88,José Sarney,PMDB,1,0
4820,331,Ana Amélia,PP,1,1
4820,241,Wellington Dias,PT,1,1
4820,179,Acir Gurgacz,PDT,0,1
4820,238,Paulo Davim,PV,0,1
4820,237,Eduardo Braga,PMDB,1,1
4820,236,Jorge Viana,PT,1,1
4820,235,Randolfe Rodrigues,PSOL,0,-1
4820,234,Pedro Taques,PDT,0,1
4820,233,Humberto Costa,PT,1,1
4820,329,Gleisi Hoffmann,PT,1,1
4820,232,Ivo Cassol,PP,1,1
4820,231,Luiz Henrique,PMDB,1,1
4820,230,Marta Suplicy,PT,1,1
4820,354,Marinor Brito,PSOL,0,0
4820,353,Clésio Andrade,PR,0,1
4820,226,Garibaldi Alves,PMDB,1,1
4820,167,Lobão Filho,PMDB,1,0
4820,223,Cyro Miranda,PSDB,0,-1
4820,222,Ana Rita,PT,1,0
4820,221,Anibal Diniz,PT,1,1
4820,220,Eduardo Amorim,PSC,0,1
4820,219,Angela Portela,PT,1,0
4820,327,Vital do Rêgo,PMDB,1,1
4820,217,Rodrigo Rollemberg,PSB,1,1
4820,333,Lídice da Mata,PSB,1,1
4820,352,Sérgio Petecão,PMN,0,1
4820,165,Jarbas Vasconcelos,PMDB,1,-1
4820,163,João Vicente Claudino,PTB,1,1
4820,162,Mário Couto,PSDB,0,-1
4820,161,João Durval,PDT,0,0
4820,159,Jayme Campos,DEM,0,0
4820,158,Cícero Lucena,PSDB,0,0
4820,157,Fernando Collor,PTB,1,0
4820,155,Flexa Ribeiro,PSDB,0,-1
4820,151,Mozarildo Cavalcanti,PTB,1,1
4820,147,Cristovam Buarque,PDT,0,0
4820,208,Benedito de Lira,PP,1,1
4820,351,Wilson Santiago,PMDB,1,1
4820,144,João Pedro,PT,1,1
4820,206,Vicentinho Alves,PR,0,0
4820,260,Geovani Borges,PMDB,1,1
4820,135,Delcídio do Amaral,PT,1,0
4820,133,Marcelo Crivella,PRB,0,1
4820,130,Valdir Raupp,PMDB,1,0
